0.352941,0.670968,0.489796,0.304348,0.169471,0.314928,0.234415,0.483333,yes
0,0.477419,0.612245,0.434783,0.259615,0.564417,0.201964,0.166667,yes
0.117647,0.296774,0.44898,0.380435,0.169471,0.408998,0.181469,0.1,yes
0.117647,0.36129,0.428571,0.141304,0.091346,0.300613,0.336892,0.116667,yes
0.470588,0.716129,0.387755,0.206522,0.578125,0.323108,0.198548,0.416667,yes
0.529412,0.503226,0.326531,0.23913,0.169471,0.308793,0.442357,0.2,yes
0.352941,0.580645,0.469388,0.173913,0.139423,0.351738,0.198121,0.133333,yes
0.647059,0.587097,0.489796,0.23913,0.169471,0.697342,0.213493,0.316667,yes
0.705882,0.690323,0.469388,0.358696,0.308894,0.482618,0.283518,0.283333,yes
0.411765,0.883871,0.612245,0.152174,0.213942,0.361963,0.216909,0.5,yes
0.235294,0.509677,0.387755,0.23913,0.169471,0.282209,0.063194,0.233333,yes
0.117647,0.541935,0.55102,0.326087,0.201923,0.513292,0.489325,0.166667,yes
0.117647,0.716129,0.510204,0.108696,0.098558,0.171779,0.15158,0.1,yes
0.294118,0.458065,0.530612,0.23913,0.169471,0.265849,0.113151,0.383333,yes
0.352941,0.516129,0.489796,0.23913,0.169471,0.192229,0.123826,0.133333,yes
0,0.56129,0.428571,0.358696,0.169471,0.329243,0.050384,0.016667,yes
0.235294,0.645161,0.591837,0.271739,0.169471,0.415133,0.203245,0.266667,yes
0,0.877419,0.55102,0.608696,0,0.842536,1,0.066667,yes
0.235294,0.522581,0.469388,0.119565,0.129808,0.218814,0.455167,0.4,yes
0.470588,0.36129,0.510204,0.358696,0.241587,0.433538,0.248933,0.366667,yes
0,0.690323,0.673469,0.423913,0.169471,0.488753,0.125107,0,yes
0.058824,0.883871,0.55102,0.380435,0.335337,0.445808,0.503843,0.016667,yes
0.058824,0.793548,0.510204,0.108696,0.15625,0.106339,0.157558,0.2,yes
0.588235,0.432258,0.469388,0.217391,0.169471,0.190184,0.0269,0.316667,yes
0.176471,0.806452,0.510204,0.130435,0.133413,0.239264,0.081127,0.166667,yes
0.058824,0.677419,0.44898,0.23913,0.135817,0.226994,0.115713,0.35,yes
0.235294,0.593548,0.469388,0.23913,0.169471,0.265849,0.471392,0.016667,yes
0.058824,0.23871,0.489796,0.119565,0.03125,0.171779,0.087532,0.05,no
0.058824,0.529032,0.326531,0.23913,0.165865,0.214724,0.308711,0,no
0,0.219355,0.653061,0.23913,0.03125,0.382413,0.152007,0,no
0.411765,0.574194,0.612245,0.23913,0.169471,0.449898,0.263877,0.266667,no
0.352941,0.232258,0.428571,0.25,0.169471,0.163599,0.100342,0.333333,no
0.235294,0.548387,0.367347,0.054348,0.260817,0.190184,0.191716,0.166667,no
0.470588,0.477419,0.489796,0.130435,0.169471,0.100204,0.596926,0.416667,no
0.058824,0.554839,0.469388,0.065217,0.109375,0.157464,0.168232,0.016667,no
0.235294,0.309677,0.571429,0.23913,0.169471,0.490798,0.067891,0.133333,no
0,0.548387,0.571429,0.23913,0.169471,0.265849,0.266866,0.133333,no
0.117647,0.412903,0.285714,0.206522,0.058894,0.292434,0.102477,0.016667,no
0.058824,0.406452,0.489796,0.25,0.081731,0.257669,0.31725,0.05,no
0.058824,0.36129,0.428571,0.23913,0.21875,0.282209,0.156277,0.35,no
0.235294,0.425806,0.693878,0.23913,0.169471,0.396728,0.048249,0.15,no
0.352941,0.374194,0.673469,0.347826,0.169471,0.357873,0.254483,0.116667,no
0.058824,0.483871,0.653061,0.369565,0.1875,0.554192,0.183177,0.083333,no
0.117647,0.354839,0.489796,0.23913,0.169471,0.0818,0.01281,0.033333,no
0.235294,0.490323,0.44898,0.23913,0.169471,0.233129,0.269428,0.216667,no
0.058824,0.245161,0.408163,0.065217,0.097356,0.06135,0.143894,0.033333,no
0.529412,0.490323,0.489796,0.163043,0.050481,0.05317,0.279675,0.45,no
0.058824,0.645161,0.591837,0.358696,0.169471,0.472393,0.225875,0.116667,no
0.294118,0,0.387755,0.23913,0.169471,0.139059,0.217336,0.25,no
0.117647,0.251613,0.418367,0.228261,0.0625,0.380368,0.235269,0.05,no
0.117647,0.470968,0.673469,0.130435,0.06851,0.143149,0.100342,0,no
0.235294,0.625806,0.510204,0.23913,0.169471,0.192229,0.07088,0.316667,no
0.117647,0.154839,0.469388,0.271739,0.0625,0.139059,0.046541,0.066667,no
0.117647,0.503226,0.367347,0.119565,0.110577,0.237219,0.272844,0.016667,no
0.176471,0.432258,0.387755,0.23913,0.169471,0.08998,0.027327,0,no
0.058824,0.464516,0.469388,0.228261,0.169471,0.188139,0.0538,0,no
0.294118,0.612903,0.408163,0.304348,0.151442,0.212679,0.142186,0.083333,no
0.176471,0.219355,0.469388,0.23913,0.169471,0.292434,0.081981,0.3,no
0,0.445161,0.571429,0.097826,0.169471,0.261759,0.33988,0,no
0.352941,0.380645,0.489796,0.271739,0.211538,0.398773,0.105038,0.566667,no
0.058824,0.412903,0.653061,0.130435,0.169471,0.182004,0.137489,0.05,no
0.176471,0.4,0.306122,0.152174,0.173077,0.259714,0.091375,0.05,no
0.117647,0.43871,0.632653,0.380435,0.175481,0.413088,0.071734,0.116667,no
0.117647,0.193548,0.489796,0.23913,0.169471,0.291564,0.010248,0.016667,no
0,0.374194,0.632653,0.108696,0.109375,0.226994,0.26345,0.1,no
0.058824,0.303226,0.306122,0.195652,0.103365,0.143149,0.06661,0.033333,no
0.588235,0.76129,0.612245,0.23913,0.169471,0.194274,0.044406,0.55,no
0.352941,0.780645,0.44898,0.206522,0.185096,0.314928,0.236123,0.466667,no
0.117647,0.077419,0.326531,0.228261,0.03726,0.122699,0.108454,0.016667,no
0.470588,0.406452,0.571429,0.23913,0.169471,0.130879,0.332195,0.216667,no
0.117647,0.503226,0.530612,0.217391,0.223558,0.361963,0.172929,0.083333,no
0.176471,0.735484,0.408163,0.065217,0.448317,0.265849,0.092656,0.05,no
0.235294,0.251613,0.632653,0.130435,0.169471,0.226994,0.10205,0.216667,no
0.117647,0.548387,0.612245,0.23913,0.169471,0.200409,0.087959,0.1,no
0.058824,0.174194,0.244898,0.119565,0.074519,0.04499,0.104611,0.016667,no
0.176471,0.948387,0.44898,0.086957,0.139423,0.259714,0.094364,0.216667,no
0.117647,0.283871,0.346939,0.206522,0.002404,0.208589,0.293766,0.016667,no
