0.264516,0.169471,0.171779,0.116567,0.166667,no
0.8,0.169471,0.404908,0.195986,0.216667,yes
0.522581,0.121394,0.263804,0.054227,0.333333,yes
0.922581,0.348558,0.398773,0.075149,0.333333,yes
0.503226,0.247596,0.644172,0.105465,0.166667,yes
0.283871,0.102163,0.752556,0.17848,0.083333,yes
0.767742,0.120192,0.464213,0.315542,0.433333,yes
0.541935,0.052885,0.282209,0.530743,0.2,yes
0.76129,0.169471,0.398773,0.03117,0.516667,yes
0.76129,0.169471,0.388548,0.24509,0.05,yes
0.309677,0.293269,0.192229,0.362084,0.383333,yes
0.754839,0.169471,0.249489,0.037148,0.433333,yes
0.458065,0.169471,0.709611,0.055935,0.116667,yes
0.696774,0.018029,0.175869,0.278822,0.366667,yes
0.548387,0.169471,0.443763,0.20965,0.383333,yes
0.393548,0.169471,0.513292,0.068745,0.4,yes
0.987097,0.169471,0.157464,0.475235,0.3,yes
0.625806,0.169471,0.494888,0.054227,0.133333,yes
0.393548,0.21274,0.316973,0.270282,0.133333,yes
0.651613,0.18149,0.247444,0.295901,0.533333,yes
0.993548,0.3125,0.472393,0.181042,0.116667,yes
0.929032,0.205529,0.282209,0.257899,0.016667,yes
0.451613,0.169471,0.188139,0.279249,0.216667,yes
0.793548,0.260817,0.396728,0.037148,0.366667,yes
0.645161,0.199519,0.570552,0.109735,0.416667,yes
0.548387,0.169471,0.470348,0.154996,0.283333,yes
0.619355,0.169471,0.296524,0.280102,0.4,yes
0.812903,0.169471,0.527607,0.13877,0.366667,yes
0.387097,0.122596,0.196319,0.160547,0.033333,no
0.290323,0.096154,0.202454,0.038002,0,no
0.529032,0.241587,0.255624,0.188728,0.05,no
0.6,0.161058,0.134969,0.027754,0,no
0.567742,0.169471,0.175869,0.046114,0.8,no
0.870968,0.169471,0.345603,0.052092,0.266667,no
0.367742,0.026442,0.122699,0.191289,0.083333,no
0.464516,0.169471,0.108384,0.046541,0.033333,no
0.316129,0.09375,0.214724,0.193851,0.016667,no
0.367742,0.169471,0.05726,0.074295,0,no
0.277419,0.073317,0.388548,0.184031,0.016667,no
0.4,0.126202,0.251534,0.564475,0.216667,no
0.451613,0.169471,0.075665,0.151153,0.266667,no
0.367742,0.169471,0.075665,0.110162,0.066667,no
0.374194,0.109375,0.388548,0.0538,0.4,no
0.393548,0.153846,0.476483,0.040564,0.016667,no
0.664516,0.169471,0.239264,0.152007,0.116667,no
0.329032,0.09375,0.374233,0.1076,0.083333,no
0.270968,0.06851,0.245399,0.122118,0.05,no
0.341935,0.103365,0.380368,0.222886,0.066667,no
0.451613,0.115385,0.114519,0.16567,0.166667,no
0.832258,0.301683,0.578732,0.461571,0.616667,no
0.23871,0.074519,0.243354,0.200256,0.066667,no
0.554839,0.1875,0.212679,0.262169,0,no
0.522581,0.169471,0.396728,0.096499,0.5,no
0.464516,0.109375,0.165644,0.012383,0.05,no
0.083871,0.169471,0.071575,0.280529,0.766667,no
0.56129,0.182692,0.304703,0.035013,0.116667,no
0.425806,0.169471,0.196319,0.067891,0.616667,no
0.309677,0.134615,0.282209,0.002989,0.416667,no
0.496774,0.169471,0.132924,0.026473,0.016667,no
0.380645,0.169471,0.124744,0.073015,0.133333,no
0.290323,0.013221,0.196319,0.20538,0,no
0.309677,0.032452,0.026585,0.172502,0.066667,no
0.154839,0.001202,0.038855,0.07643,0.033333,no
0.567742,0.169471,0.290389,0.1345,0,no
0.322581,0.0625,0.274029,0.243809,0.033333,no
0.483871,0.169471,0.143149,0.055935,0.266667,no
0.490323,0.223558,0.423313,0.462852,0.333333,no
0.406452,0.169471,0.169734,0.037148,0.05,no
0.316129,0.169471,0.349693,0.078992,0.066667,no
0.406452,0.169471,0.206544,0.04398,0.133333,no
0.354839,0.169471,0.139059,0.074722,0.016667,no
0.535484,0.385817,0.331288,0.041845,0.016667,no
0.322581,0.169471,0.100204,0.220751,0.583333,no
0.625806,0.169471,0.290389,0.15158,0.016667,no
0.135484,0.169471,0.282209,0.222886,0.35,no
0.23871,0.051683,0.574642,0.434671,0.183333,no
0.335484,0.063702,0.314928,0.3924,0.366667,no
0.316129,0.169471,0.249489,0.101196,0.033333,no
