0.264516,0.169471,0.171779,0.116567,0.166667,no
0.477419,0.259615,0.564417,0.201964,0.166667,yes
0.296774,0.169471,0.408998,0.181469,0.1,yes
0.36129,0.091346,0.300613,0.336892,0.116667,yes
0.716129,0.578125,0.323108,0.198548,0.416667,yes
0.503226,0.169471,0.308793,0.442357,0.2,yes
0.580645,0.139423,0.351738,0.198121,0.133333,yes
0.587097,0.169471,0.697342,0.213493,0.316667,yes
0.690323,0.308894,0.482618,0.283518,0.283333,yes
0.883871,0.213942,0.361963,0.216909,0.5,yes
0.509677,0.169471,0.282209,0.063194,0.233333,yes
0.541935,0.201923,0.513292,0.489325,0.166667,yes
0.716129,0.098558,0.171779,0.15158,0.1,yes
0.458065,0.169471,0.265849,0.113151,0.383333,yes
0.516129,0.169471,0.192229,0.123826,0.133333,yes
0.56129,0.169471,0.329243,0.050384,0.016667,yes
0.645161,0.169471,0.415133,0.203245,0.266667,yes
0.877419,0,0.842536,1,0.066667,yes
0.522581,0.129808,0.218814,0.455167,0.4,yes
0.36129,0.241587,0.433538,0.248933,0.366667,yes
0.690323,0.169471,0.488753,0.125107,0,yes
0.883871,0.335337,0.445808,0.503843,0.016667,yes
0.793548,0.15625,0.106339,0.157558,0.2,yes
0.432258,0.169471,0.190184,0.0269,0.316667,yes
0.806452,0.133413,0.239264,0.081127,0.166667,yes
0.677419,0.135817,0.226994,0.115713,0.35,yes
0.593548,0.169471,0.265849,0.471392,0.016667,yes
0.412903,0.050481,0.143149,0.021349,0,no
0.548387,0.129808,0.361963,0.086251,0.3,no
0.877419,0.067308,0.323108,0.082408,0.083333,no
0.741935,0.169471,0.188139,0.092229,0.316667,no
0.4,0.161058,0.433538,0.225021,0.016667,no
0.174194,0.169471,0.200409,0.216909,0.016667,no
0.277419,0.045673,0.296524,0.037575,0.066667,no
0.329032,0.070913,0.157464,0.254056,0.25,no
0.6,0.169471,0.265849,0.074295,0.15,no
0.735484,0.169471,0.237219,0.055081,0.7,no
0.477419,0.090144,0.291564,0.705807,0,no
0.393548,0.169471,0.03681,0.067464,0.016667,no
0.296774,0.169471,0.186094,0.002989,0.016667,no
0.6,0.169471,0.122699,0.03117,0.566667,no
0.43871,0.194712,0.331288,0.192143,0.066667,no
0.322581,0.074519,0.159509,0.206234,0,no
0.290323,0.085337,0.249489,0.201964,0.283333,no
0.251613,0.043269,0.286299,0.178907,0.016667,no
0.225806,0.040865,0.517382,0.256191,0.033333,no
0.174194,0.169471,0.07362,0.144321,0.083333,no
0.6,0.169471,0.306748,0.039283,0.016667,no
0.509677,0.169471,0.347648,0.050811,0.133333,no
0.290323,0.169471,0.312883,0.091375,0.35,no
0.258065,0.169471,0.388548,0.0807,0.116667,no
0.612903,0.235577,0.079755,0.055081,0,no
0.516129,0.139423,0.306748,0.096926,0.083333,no
0.406452,0.169471,0.554192,0.259607,0.05,no
0.464516,0.169471,0.151329,0.052519,0.15,no
0.258065,0.110577,0.280164,0.219044,0.066667,no
0.548387,0.307692,0.345603,0.065329,0.033333,no
0.554839,0.169471,0.08998,0.081127,0,no
0.419355,0.169471,0.139059,0.054654,0.1,no
0.43871,0.151442,0.433538,0.041418,0.05,no
0.335484,0.169471,0.112474,0.047822,0.116667,no
0.870968,0.169471,0.327198,0.036721,0.65,no
0.309677,0.169471,0.122699,0.691716,0.116667,no
0.374194,0.091346,0.333333,0.068318,0.05,no
0.541935,0.169471,0.329243,0.096072,0.05,no
0.470968,0.110577,0.319018,0.16567,0.1,no
0.367742,0.169471,0.357873,0.051238,0.083333,no
0.354839,0.169471,0.147239,0.201964,0,no
0.232258,0.169471,0.018405,0.076857,0,no
0.606452,0.169471,0.306748,0.146029,0.233333,no
0.632258,0.060096,0.132924,0.291631,0,no
0.529032,0.009615,0.233129,0.154142,0.316667,no
0.451613,0.223558,0.406953,0.090094,0,no
0.270968,0.169471,0.359918,0.068318,0.066667,no
0.374194,0.096154,0.257669,0.137489,0.083333,no
0.496774,0.072115,0.425358,0.078138,0.116667,no
0.541935,0.169471,0.445808,0.436806,0.05,no
